"Country";"Issuer";"Currency";"Face value";"Reference";"Link";"Title";"Type";"Year range";"Shape";"Composition";"Weight";"Diameter";"Thickness";"Orientation";"Year";"Gregorian year";"Mintmark";"Comment";"Quantity";"For exchange";"Grade";"Collection";"BRL";"Private comment";"Public comment"
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 588";33393;"10 Cruzeiros (10th Anniversary of Central Bank)";"Non-circulating coin";1975;"Round";"Silver (.800)";11,3;28;;"Medal alignment &uarr;&uarr;";1975;1975;;;1;FALSO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1980;1980;;"KM#592.1 (thick planchet, 5.35g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1981;1981;;"KM#592.1 (thick planchet, 5.35g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1981;1981;;"KM#592.1 (thick planchet, 5.35g)";2;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1982;1982;;"KM#592.1 (thick planchet, 5.35g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1983;1983;;"KM#592.1 (thick planchet, 5.35g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1983;1983;;"KM#592.1 (thick planchet, 5.35g)";3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1984;1984;;"KM#592.1 (thick planchet, 5.35g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1984;1984;;"KM#592.1 (thick planchet, 5.35g)";3;VERDADEIRO;"VF";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1985;1985;;"KM#592.2 (thin planchet, 4.78g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1985;1985;;"KM#592.2 (thin planchet, 4.78g)";1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";10;"KM# 592";2241;"10 Cruzeiros (Brazil's main roads)";"Standard circulation coin";"1980-1986";"Round";"Stainless steel";5,3;23,9;1,76;"Coin alignment &uarr;&darr;";1986;1986;;"KM#592.2 (thin planchet, 4.78g)";1;FALSO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 583";14499;"20 Cruzeiros (150th Anniversary of Independence)";"Non-circulating coin";1972;"Round";"Silver (.900)";18,1;34,1;2,2;"Coin alignment &uarr;&darr;";1972;1972;;;1;FALSO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1981;1981;;"KM#593.1 (thick planchet, 6.33g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1982;1982;;"KM#593.1 (thick planchet, 6.33g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1982;1982;;"KM#593.1 (thick planchet, 6.33g)";2;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1983;1983;;"KM#593.1 (thick planchet, 6.33g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1983;1983;;"KM#593.1 (thick planchet, 6.33g)";6;VERDADEIRO;"VF";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1984;1984;;"KM#593.1 (thick planchet, 6.33g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1984;1984;;"KM#593.1 (thick planchet, 6.33g)";1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1985;1985;;"KM#593.2 (thin planchet, 5.6g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1985;1985;;"KM#593.2 (thin planchet, 5.6g)";1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";20;"KM# 593";5385;"20 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,1;26;1,78;"Coin alignment &uarr;&darr;";1986;1986;;"KM#593.2 (thin planchet, 5.6g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1981;1981;;"KM#594.1 (thick planchet, 7.34g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1982;1982;;"KM#594.1 (thick planchet, 7.34g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1982;1982;;"KM#594.1 (thick planchet, 7.34g)";4;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1983;1983;;"KM#594.1 (thick planchet, 7.34g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1983;1983;;"KM#594.1 (thick planchet, 7.34g)";3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1984;1984;;"KM#594.1 (thick planchet, 7.34g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1984;1984;;"KM#594.1 (thick planchet, 7.34g)";2;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";50;"KM# 594";2246;"50 Cruzeiros";"Standard circulation coin";"1981-1986";"Round";"Stainless steel";6,35;28;1,62;"Coin alignment &uarr;&darr;";1985;1985;;"KM#594.2 (thin planchet, 6.94g)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";100;"KM# 595";4052;"100 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,05;17;1,49;"Coin alignment &uarr;&darr;";1985;1985;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";100;"KM# 595";4052;"100 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,05;17;1,49;"Coin alignment &uarr;&darr;";1985;1985;;;4;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";100;"KM# 595";4052;"100 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,05;17;1,49;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";100;"KM# 595";4052;"100 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,05;17;1,49;"Coin alignment &uarr;&darr;";1986;1986;;;5;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";200;"KM# 596";10252;"200 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,55;19;1,49;"Coin alignment &uarr;&darr;";1985;1985;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";200;"KM# 596";10252;"200 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,55;19;1,49;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";200;"KM# 596";10252;"200 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";2,55;19;1,49;"Coin alignment &uarr;&darr;";1986;1986;;;3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";500;"KM# 597";5386;"500 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";3,65;21;1,64;"Coin alignment &uarr;&darr;";1985;1985;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";500;"KM# 597";5386;"500 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";3,65;21;1,64;"Coin alignment &uarr;&darr;";1985;1985;;;3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";500;"KM# 597";5386;"500 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";3,65;21;1,64;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro novo  (1967-1986)";500;"KM# 597";5386;"500 Cruzeiros";"Standard circulation coin";"1985-1986";"Round";"Stainless steel";3,65;21;1,64;"Coin alignment &uarr;&darr;";1986;1986;;;2;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,01;"KM# 600";5387;"1 Centavo";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";1,6;15;;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,01;"KM# 600";5387;"1 Centavo";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";1,6;15;;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"G";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,01;"KM# 600";5387;"1 Centavo";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";1,6;15;;"Coin alignment &uarr;&darr;";1988;1988;;;1;FALSO;"G";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,05;"KM# 601";3759;"5 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";1,81;16;;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,1;"KM# 602";4051;"10 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,05;17;1,45;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,1;"KM# 602";4051;"10 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,05;17;1,45;"Coin alignment &uarr;&darr;";1986;1986;;;5;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,1;"KM# 602";4051;"10 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,05;17;1,45;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,1;"KM# 602";4051;"10 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,05;17;1,45;"Coin alignment &uarr;&darr;";1987;1987;;;3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,2;"KM# 603";5389;"20 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,55;18,9;1,4;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,2;"KM# 603";5389;"20 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,55;18,9;1,4;"Coin alignment &uarr;&darr;";1986;1986;;;7;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,2;"KM# 603";5389;"20 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,55;18,9;1,4;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,2;"KM# 603";5389;"20 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";2,55;18,9;1,4;"Coin alignment &uarr;&darr;";1987;1987;;;1;VERDADEIRO;"VF";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,5;"KM# 604";3758;"50 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";3,65;21;1,75;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,5;"KM# 604";3758;"50 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";3,65;21;1,75;"Coin alignment &uarr;&darr;";1986;1986;;;2;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,5;"KM# 604";3758;"50 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";3,65;21;1,75;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,5;"KM# 604";3758;"50 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";3,65;21;1,75;"Coin alignment &uarr;&darr;";1987;1987;;;4;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";0,5;"KM# 604";3758;"50 Centavos";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";3,65;21;1,75;"Coin alignment &uarr;&darr;";1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";1;"KM# 605";3509;"1 Cruzado";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";4,38;23;1,67;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";1;"KM# 605";3509;"1 Cruzado";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";4,38;23;1,67;"Coin alignment &uarr;&darr;";1986;1986;;;4;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";1;"KM# 605";3509;"1 Cruzado";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";4,38;23;1,67;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";1;"KM# 605";3509;"1 Cruzado";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";4,38;23;1,67;"Coin alignment &uarr;&darr;";1987;1987;;;15;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";1;"KM# 605";3509;"1 Cruzado";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";4,38;23;1,67;"Coin alignment &uarr;&darr;";1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";1;"KM# 605";3509;"1 Cruzado";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";4,38;23;1,67;"Coin alignment &uarr;&darr;";1988;1988;;;21;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";5;"KM# 606";4696;"5 Cruzados";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";5,21;25;1,6;"Coin alignment &uarr;&darr;";1986;1986;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";5;"KM# 606";4696;"5 Cruzados";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";5,21;25;1,6;"Coin alignment &uarr;&darr;";1986;1986;;;1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";5;"KM# 606";4696;"5 Cruzados";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";5,21;25;1,6;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";5;"KM# 606";4696;"5 Cruzados";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";5,21;25;1,6;"Coin alignment &uarr;&darr;";1987;1987;;;1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";5;"KM# 606";4696;"5 Cruzados";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";5,21;25;1,6;"Coin alignment &uarr;&darr;";1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";5;"KM# 606";4696;"5 Cruzados";"Standard circulation coin";"1986-1988";"Round";"Stainless steel";5,21;25;1,6;"Coin alignment &uarr;&darr;";1988;1988;;;3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";10;"KM# 607";3538;"10 Cruzados";"Standard circulation coin";"1987-1988";"Round";"Stainless steel";6,06;26,98;1,62;"Coin alignment &uarr;&darr;";1987;1987;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";10;"KM# 607";3538;"10 Cruzados";"Standard circulation coin";"1987-1988";"Round";"Stainless steel";6,06;26,98;1,62;"Coin alignment &uarr;&darr;";1987;1987;;;4;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";10;"KM# 607";3538;"10 Cruzados";"Standard circulation coin";"1987-1988";"Round";"Stainless steel";6,06;26,98;1,62;"Coin alignment &uarr;&darr;";1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";10;"KM# 607";3538;"10 Cruzados";"Standard circulation coin";"1987-1988";"Round";"Stainless steel";6,06;26,98;1,62;"Coin alignment &uarr;&darr;";1988;1988;;;28;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";100;"KM# 608";15375;"100 Cruzados (Abolition of Slavery, man)";"Circulating commemorative coin";1988;"Round";"Stainless steel";9,95;31;;;1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";100;"KM# 609";14501;"100 Cruzados (Abolition of Slavery, woman)";"Circulating commemorative coin";1988;"Round";"Stainless steel";9,95;31;;;1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado (1986-1989)";100;"KM# 610";14502;"100 Cruzados (Abolition of Slavery, child)";"Circulating commemorative coin";1988;"Round";"Stainless steel";9,95;31;;;1988;1988;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,01;"KM# 611";6335;"1 Centavo (Cowboy)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,01;16,5;1,2;"Coin alignment &uarr;&darr;";1989;1989;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,01;"KM# 611";6335;"1 Centavo (Cowboy)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,01;16,5;1,2;"Coin alignment &uarr;&darr;";1989;1989;;;1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,05;"KM# 612";4980;"5 Centavos (Fisherman)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,26;17,5;1,5;"Coin alignment &uarr;&darr;";1989;1989;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,05;"KM# 612";4980;"5 Centavos (Fisherman)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,26;17,5;1,5;"Coin alignment &uarr;&darr;";1989;1989;;;17;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,1;"KM# 613";3443;"10 Centavos (Miner)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,54;18,5;1,2;"Coin alignment &uarr;&darr;";1989;1989;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,1;"KM# 613";3443;"10 Centavos (Miner)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,54;18,5;1,2;"Coin alignment &uarr;&darr;";1989;1989;;;21;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,1;"KM# 613";3443;"10 Centavos (Miner)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,54;18,5;1,2;"Coin alignment &uarr;&darr;";1990;1990;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,1;"KM# 613";3443;"10 Centavos (Miner)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,54;18,5;1,2;"Coin alignment &uarr;&darr;";1990;1990;;;1;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,5;"KM# 614";5390;"50 Centavos (Rendeira)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,83;19,5;;"Coin alignment &uarr;&darr;";1989;1989;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,5;"KM# 614";5390;"50 Centavos (Rendeira)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,83;19,5;;"Coin alignment &uarr;&darr;";1989;1989;;;3;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";0,5;"KM# 614";5390;"50 Centavos (Rendeira)";"Standard circulation coin";"1989-1990";"Round";"Stainless steel";2,83;19,5;;"Coin alignment &uarr;&darr;";1990;1990;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";1;"KM# 615";14500;"1 Cruzado Novo (Anniversary of the Republic)";"Circulating commemorative coin";1989;"Round";"Stainless steel";9,95;31;2;"Coin alignment &uarr;&darr;";1989;1989;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzado novo (1989-1990)";200;"KM# 616";28870;"200 Cruzados Novos (Anniversary of Republic)";"Non-circulating coin";1989;"Round";"Silver (.999)";13,47;31;;"Coin alignment &uarr;&darr;";;;;"Proof";1;FALSO;;;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";1;"KM# 617";5388;"1 Cruzeiro";"Standard circulation coin";1990;"Round";"Stainless steel";3,61;20,5;1,7;"Coin alignment &uarr;&darr;";1990;1990;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";1;"KM# 617";128326;"1 Cruzeiro";"Standard circulation coin";1990;"Round";"Stainless steel";3,61;20,5;1,4;"Coin alignment &uarr;&darr;";1990;1990;;;1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";1;"KM# 617";128326;"1 Cruzeiro";"Standard circulation coin";1990;"Round";"Stainless steel";3,61;20,5;1,4;"Coin alignment &uarr;&darr;";1990;1990;;;13;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";1;"KM# 617";5388;"1 Cruzeiro";"Standard circulation coin";1990;"Round";"Stainless steel";3,61;20,5;1,7;"Coin alignment &uarr;&darr;";1990;1990;;;13;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";5;"KM# 618";4697;"5 Cruzeiros";"Standard circulation coin";"1990-1992";"Round";"Stainless steel";3,97;21,5;1,4;"Coin alignment &uarr;&darr;";1990;1990;;"KM#618.1 (thick planchet; 3.97g; 1.4mm)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";5;"KM# 618";4697;"5 Cruzeiros";"Standard circulation coin";"1990-1992";"Round";"Stainless steel";3,97;21,5;1,4;"Coin alignment &uarr;&darr;";1990;1990;;"KM#618.1 (thick planchet; 3.97g; 1.4mm)";43;VERDADEIRO;;;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";5;"KM# 618";4697;"5 Cruzeiros";"Standard circulation coin";"1990-1992";"Round";"Stainless steel";3,97;21,5;1,4;"Coin alignment &uarr;&darr;";1991;1991;;"KM#618.1 (thick planchet; 3.97g; 1.4mm)";1;FALSO;"VG";;;;
"Brazil";"Brazil";"Cruzeiro (1990-1993)";5;"KM# 618";4697;"5 Cruzeiros";"Standard circulation coin";"1990-1992";"Round";"Stainless steel";3,97;21,5;1,4;"Coin alignment &uarr;&darr;";1991;1991;;"KM#618.1 (thick planchet; 3.97g; 1.4mm)";47;VERDADEIRO;;;;;
